season,num,id,title,published_datetime,recorded_date,url,audio_url,image_url
3,175,S3#175,第175回 そんなマジメで大丈夫か？スペシャル,2023-04-10T20:00+09:00,2023-04-08,https://www.tsujileaks.com/?p=1474,https://www.tsujileaks.com/media/are_230409_internetyamemasuka.mp3,http://www.tsujileaks.com/wp-content/uploads/fuwa-300x300.jpg
3,174,S3#174,第174回 過去イチ盛り上がったっぽいが理由は分からん！スペシャル,2023-04-03T20:00+09:00,2023-04-01,https://www.tsujileaks.com/?p=1471,https://www.tsujileaks.com/media/are_230403_yamiup.mp3,http://www.tsujileaks.com/wp-content/uploads/syunmin.jpg
3,173,S3#173,第173回 春ですね！足上げたら爆発するで！スペシャル,2023-03-27T20:00+09:00,2023-03-25,https://www.tsujileaks.com/?p=1461,https://www.tsujileaks.com/media/are_230327_stoukaku.mp3,http://www.tsujileaks.com/wp-content/uploads/sakurasakura-300x300.jpg
3,172,S3#172,第172回 今日は2人なのか？抜け漏れブレずに分かり易く！スペシャル,2023-03-20T20:00+09:00,2023-03-18,https://www.tsujileaks.com/?p=1453,https://www.tsujileaks.com/media/are_230320_iutetawa.mp3,http://www.tsujileaks.com/wp-content/uploads/hanadan-300x300.jpg
3,171,S3#171,第171回 でかエモとカバー範囲のアレタイムズ！スペシャル,2023-03-14T20:00+09:00,2023-03-12,https://www.tsujileaks.com/?p=1448,https://www.tsujileaks.com/media/are_2303114_bakibaki.mp3,http://www.tsujileaks.com/wp-content/uploads/wbc-300x300.jpg
3,170,S3#170,第170回 このアレがブロックされてました！スペシャル,2023-03-06T20:00+09:00,2023-03-04,https://www.tsujileaks.com/?p=1443,https://www.tsujileaks.com/media/are_230306_securitynoara.mp3,http://www.tsujileaks.com/wp-content/uploads/S__342482972-300x300.jpg
3,169,S3#169,第169回 責任の所在の悩ましあらまし！スペシャル,2023-02-20T20:00+09:00,2023-02-18,https://www.tsujileaks.com/?p=1437,https://www.tsujileaks.com/media/are_230219_nankai.mp3,http://www.tsujileaks.com/wp-content/uploads/ume-300x300.jpg
3,168,S3#168,第168回 ロマンスカルテ集計！愛に気付いてください！スペシャル,2023-02-14T20:00+09:00,2023-02-12,https://www.tsujileaks.com/?p=1427,https://www.tsujileaks.com/media/are_230213_OnTheOtherHand.mp3,http://www.tsujileaks.com/wp-content/uploads/vd2023-300x300.jpg
3,167,S3#167,第167回 LINEスタンプ3回のリジェクト乗り越え販売開始だ！スペシャル,2023-02-07T20:00+09:00,2023-02-05,https://www.tsujileaks.com/?p=1420,https://www.tsujileaks.com/media/are_230207_LINEstampNowOnSale.mp3,http://www.tsujileaks.com/wp-content/uploads/snow-1-300x300.jpg
3,166,S3#166,第166回 寝起きと小ネタと変更ログと！スペシャル,2023-01-30T20:00+09:00,2023-01-28,https://www.tsujileaks.com/?p=1410,https://www.tsujileaks.com/media/are_230130_mikan.mp3,http://www.tsujileaks.com/wp-content/uploads/S__340500485-300x300.jpg
3,165,S3#165,第165回 忘れた頃にホラホラホラ！スペシャル,2023-01-23T20:00+09:00,2023-01-21,https://www.tsujileaks.com/?p=1404,https://www.tsujileaks.com/media/are_230123_gakko.mp3,http://www.tsujileaks.com/wp-content/uploads/hot-300x300.jpg
3,164,S3#164,第164回 空前絶後の色々集計三昧！スペシャル,2023-01-16T20:00+09:00,2023-01-14,https://www.tsujileaks.com/?p=1400,https://www.tsujileaks.com/media/are_230116_henna.mp3,http://www.tsujileaks.com/wp-content/uploads/takokango-300x300.jpg
3,163,S3#163,第163回 令和5年！今年がはじまってます！スペシャル,2023-01-09T20:00+09:00,2023-01-07,https://www.tsujileaks.com/?p=1389,https://www.tsujileaks.com/media/are_230109_yoh.mp3,http://www.tsujileaks.com/wp-content/uploads/aremashite-300x300.jpg
3,162,S3#162,第162回 室長はネク長でネク長は室長なのだ！スペシャル,2022-12-26T20:00+09:00,2022-12-24,https://www.tsujileaks.com/?p=1381,https://www.tsujileaks.com/media/are_221226_tawara.mp3,http://www.tsujileaks.com/wp-content/uploads/Co-Nexus_D-300x300.jpg
3,161,S3#161,第161回 通常回は年内最後だ！スペシャル,2022-12-20T20:00+09:00,2022-12-18,https://www.tsujileaks.com/?p=1374,https://www.tsujileaks.com/media/are_221220_areandare.mp3,http://www.tsujileaks.com/wp-content/uploads/xmas-300x300.jpg
3,160,S3#160,第160回 ずっと喋るよ！スペシャル,2022-12-12T20:00+09:00,2022-12-10,https://www.tsujileaks.com/?p=1368,https://www.tsujileaks.com/media/are_221212_tadaima.mp3,http://www.tsujileaks.com/wp-content/uploads/arebucks-300x300.jpg
3,159,S3#159,第159回 脆弱性マラソン！最後にしたいが、もうちっとだけ続くんじゃ！スペシャル,2022-12-05T20:00+09:00,2022-12-03,https://www.tsujileaks.com/?p=1364,https://www.tsujileaks.com/media/are_221205_akusasa.mp3,http://www.tsujileaks.com/wp-content/uploads/1669800645275-300x300.jpg
3,158,S3#158,第158回 備えよ常に！OEMでSDK問題にブルルンパンダ！スペシャル,2022-11-28T20:00+09:00,2022-11-26,https://www.tsujileaks.com/?p=1358,https://www.tsujileaks.com/media/are_221127_esetogiji.mp3,http://www.tsujileaks.com/wp-content/uploads/aremanju-300x300.jpg
3,157,S3#157,第157回 アレ焼き配る会をする日を夢見て！スペシャル,2022-11-22T20:00+09:00,2022-11-20,https://www.tsujileaks.com/?p=1352,https://www.tsujileaks.com/media/are_221122_hanbou.mp3,http://www.tsujileaks.com/wp-content/uploads/maron-300x300.jpg
3,156,S3#156,第156回 好きなものから食べよう！スペシャル,2022-11-08T12:30+09:00,2022-11-06,https://www.tsujileaks.com/?p=1347,https://www.tsujileaks.com/media/are_221107_nBefore.mp3,http://www.tsujileaks.com/wp-content/uploads/temotojouhouwariai-300x202.png
3,155,S3#155,第155回 ダブルソムリエと情報耐性！スペシャル,2022-10-31T20:00+09:00,2022-10-29,https://www.tsujileaks.com/?p=1342,https://www.tsujileaks.com/media/are_221031_compower.mp3,http://www.tsujileaks.com/wp-content/uploads/1663954310268-300x300.jpg
3,154,S3#154,第154回 リクエストにお応えと小ネタ3つと青い出血！スペシャル,2022-10-25T20:00+09:00,2022-10-23,https://www.tsujileaks.com/?p=1337,https://www.tsujileaks.com/media/are_221025_recipe.mp3,http://www.tsujileaks.com/wp-content/uploads/art_are-300x300.jpg
3,153,S3#153,第153回 帰ってきたから帰ってきたぜ！スペシャル,2022-10-17T20:00+09:00,2022-10-15,https://www.tsujileaks.com/?p=1330,https://www.tsujileaks.com/media/are_221017_36.938189896535064_138.81274701707304.mp3,http://www.tsujileaks.com/wp-content/uploads/onsen-300x300.jpg
3,152,S3#152,第152回 ソムリエの嗜みと文書管理の重要性！市場？史上？初！！スペシャル,2022-10-03T20:00+09:00,2022-10-01,https://www.tsujileaks.com/?p=1325,https://www.tsujileaks.com/media/are_221003_ikinari.mp3,http://www.tsujileaks.com/wp-content/uploads/imohori-300x300.jpg
3,151,S3#151,第151回 リスト型の影！国家背景のバイトと通知うざうざ詐欺！スペシャル,2022-09-26T20:00+09:00,2022-09-24,https://www.tsujileaks.com/?p=1321,https://www.tsujileaks.com/media/are_220926_tanpakuwanpaku.mp3,http://www.tsujileaks.com/wp-content/uploads/barare-300x300.png
3,150,S3#150,第150回 アレかぶり！皆さんの作業BGMはなんですか？スペシャル,2022-09-19T20:00+09:00,2022-09-17,https://www.tsujileaks.com/?p=1314,https://www.tsujileaks.com/media/are_220919_arekaburi.mp3,http://www.tsujileaks.com/wp-content/uploads/v-300x210.png
3,149,S3#149,第149回 今回も真面目です！スペシャル,2022-09-12T20:00+09:00,2022-09-10,https://www.tsujileaks.com/?p=1308,https://www.tsujileaks.com/media/are_20220912_juicy.mp3,http://www.tsujileaks.com/wp-content/uploads/pt-300x230.png
3,148,S3#148,第148回 共存・共栄・共有！スペシャル,2022-09-06T20:00+09:00,2022-09-04,https://www.tsujileaks.com/?p=1303,https://www.tsujileaks.com/media/are_220906_meijin.mp3,http://www.tsujileaks.com/wp-content/uploads/shared-folder.png
3,147,S3#147,第147回 ゲームもやろう！過去比較もしよう！期待しよう！スペシャル,2022-08-29T20:00+09:00,2022-08-27,https://www.tsujileaks.com/?p=1296,https://www.tsujileaks.com/media/are_220829_3.mp3,http://www.tsujileaks.com/wp-content/uploads/sohiyaudon-227x300.png
3,146,S3#146,第146回 お盆明け！いかがお過ごしでしたか？スペシャル,2022-08-22T20:00+09:00,2022-08-20,https://www.tsujileaks.com/?p=1287,https://www.tsujileaks.com/media/are_220822_signalnowa.mp3,http://www.tsujileaks.com/wp-content/uploads/famikara01-300x170.jpg
3,145,S3#145,第145回 今日からこのポッドキャストは、TLP:CLEARだ！スペシャル,2022-08-08T20:00+09:00,2022-08-06,https://www.tsujileaks.com/?p=1276,https://www.tsujileaks.com/media/are_220808_1stTime.mp3,http://www.tsujileaks.com/wp-content/uploads/TLPC.png
3,144,S3#144,第144回 条例改正とマクロ遮断と全部乗せ漏洩の影響！スペシャル,2022-08-01T20:00+09:00,2022-07-30,https://www.tsujileaks.com/?p=1271,https://www.tsujileaks.com/media/are_220801_higayakko.mp3,http://www.tsujileaks.com/wp-content/uploads/hamon-300x200.jpg
3,143,S3#143,第143回 勝手に中継点！新たなバラマキと止まったランサム！スペシャル,2022-07-25T20:00+09:00,2022-07-23,https://www.tsujileaks.com/?p=1265,https://www.tsujileaks.com/media/are_220725_tanktop.mp3,http://www.tsujileaks.com/wp-content/uploads/tanktop-300x247.png
3,142,S3#142,第142回 釣りと着火点！スペシャル,2022-07-19T20:00+09:00,2022-07-17,https://www.tsujileaks.com/?p=1261,https://www.tsujileaks.com/media/are_220719_macmount.mp3,http://www.tsujileaks.com/wp-content/uploads/mm-300x296.png
3,141,S3#141,第141回 壊れるほどMac Mini使ってしもてた！スペシャル,2022-07-11T20:00+09:00,2022-07-09,https://www.tsujileaks.com/?p=1254,https://www.tsujileaks.com/media/are_220711_2genius.mp3,http://www.tsujileaks.com/wp-content/uploads/MminiB-300x300.png
3,140,S3#140,第140回 壊れるほど注意喚起しても1/3も伝わらないという気持ちで！スペシャル,2022-07-04T20:00+09:00,2022-07-02,https://www.tsujileaks.com/?p=1248,https://www.tsujileaks.com/media/are_220704_HonBuchoDairi.mp3,http://www.tsujileaks.com/wp-content/uploads/goodguy-300x180.jpg
3,139,S3#139,第139回 スピード梅雨明け！視点論点！スペシャル,2022-06-28T20:00+09:00,2022-06-26,https://www.tsujileaks.com/?p=1243,https://www.tsujileaks.com/media/are_220628_nndknd.mp3,http://www.tsujileaks.com/wp-content/uploads/chagashi-300x231.png
3,138,S3#138,第138回 あるある募集と謎草プロジェクト始動！スペシャル,2022-06-20T20:00+09:00,2022-06-18,https://www.tsujileaks.com/?p=1237,https://www.tsujileaks.com/media/are_220620_hamoge.mp3,http://www.tsujileaks.com/wp-content/uploads/nazokusa-225x300.jpg
3,137,S3#137,第137回 KEV大好き！からのパスワードネタ三連発！スペシャル,2022-06-13T20:00+09:00,2022-06-11,https://www.tsujileaks.com/?p=1232,https://www.tsujileaks.com/media/are_220613_konayatabetai.mp3,http://www.tsujileaks.com/wp-content/uploads/ebiten-300x200.jpg
3,136,S3#136,第136回 in 太陽と埃！スペシャル,2022-06-06T20:00+09:00,2022-06-04,https://www.tsujileaks.com/?p=1226,https://www.tsujileaks.com/media/are_220606_ilovetranslation.mp3,http://www.tsujileaks.com/wp-content/uploads/tro-298x300.png
3,135,S3#135,第135回 ただいま！16+3時間寝てしまったぜ！スペシャル,2022-05-31T08:00+09:00,2022-05-29,https://www.tsujileaks.com/?p=1221,https://www.tsujileaks.com/media/are_220531_result20.mp3,http://www.tsujileaks.com/wp-content/uploads/log-300x270.png
3,134,S3#134,第134回 脅威 Inside！驚異 beside！スペシャル,2022-05-23T20:00+09:00,2022-05-21,https://www.tsujileaks.com/?p=1216,https://www.tsujileaks.com/media/are_220523_insidebeside.mp3,http://www.tsujileaks.com/wp-content/uploads/dryer-300x237.png
3,133,S3#133,第133回 充ちるレポート！アップデートされる小ネタ！交渉の実態！スペシャル,2022-05-16T20:00+09:00,2022-05-14,https://www.tsujileaks.com/?p=1211,https://www.tsujileaks.com/media/are_20220516_CMYB.mp3,http://www.tsujileaks.com/wp-content/uploads/8318ac74d5e68a810cfed71bd58a4389-244x300.png
3,132,S3#132,第132回 さっきまで五月病！スペシャル,2022-05-09T20:00+09:00,2022-05-07,https://www.tsujileaks.com/?p=1205,https://www.tsujileaks.com/media/are_220509_NPOWER.mp3,http://www.tsujileaks.com/wp-content/uploads/bluebird.jpg
3,131,S3#131,第131回 続けることよりも止めないことの大切さ！スペシャル,2022-04-25T20:00+09:00,2022-04-23,https://www.tsujileaks.com/?p=1201,https://www.tsujileaks.com/media/are_220425_curryRamen.mp3,http://www.tsujileaks.com/wp-content/uploads/caroline-attwood-QLjeFvxpdxc-unsplash-300x169.jpg
3,130,S3#130,第130回 モヤモヤするからこそ続けたい旅がある！スペシャル,2022-04-18T20:00+09:00,2022-04-16,https://www.tsujileaks.com/?p=1196,https://www.tsujileaks.com/media/are_220418_sampojapan1yearAniv.mp3,http://www.tsujileaks.com/wp-content/uploads/t.png
3,129,S3#129,第129回 驚異の脅威！風とリークとテイクダウン！スペシャル,2022-04-11T20:00+09:00,2022-04-09,https://www.tsujileaks.com/?p=1189,https://www.tsujileaks.com/media/are_220411_pang4yau5.mp3,http://www.tsujileaks.com/wp-content/uploads/plus6-300x207.png
3,128,S3#128,第128回 そういえば新年度はじまってます！スペシャル,2022-04-04T20:00+09:00,2022-04-02,https://www.tsujileaks.com/?p=1183,https://tsujileaks.com/media/are_220404_greoka.mp3,http://www.tsujileaks.com/wp-content/uploads/wjs-300x188.png
3,127,S3#127,第127回 色々で様々な手口にBECらこいた！スペシャル,2022-03-28T20:00+09:00,2022-03-26,https://www.tsujileaks.com/?p=1178,https://www.tsujileaks.com/media/are_220328_shikujiri.mp3,http://www.tsujileaks.com/wp-content/uploads/in-296x300.png
3,126,S3#126,第126回 ツールとレポートとサボタージュ！スペシャル,2022-03-21T20:00+09:00,2022-03-19,https://www.tsujileaks.com/?p=1169,https://www.tsujileaks.com/media/are_220321_souhou.mp3,http://www.tsujileaks.com/wp-content/uploads/p-300x169.jpg
3,125,S3#125,第125回 今回までは、ゆくアレ！スペシャル,2022-03-15T01:47+09:00,2022-03-13,https://www.tsujileaks.com/?p=1161,https://www.tsujileaks.com/media/are_220315_areikuyokuruyo.mp3,http://www.tsujileaks.com/wp-content/uploads/WeareARE-300x150.png
3,124,S3#124,第124回 おめでとうをありがとう。スペシャル,2022-03-07T20:00+09:00,2022-03-05,https://www.tsujileaks.com/?p=1156,https://www.tsujileaks.com/media/are_220307_aresama.mp3,http://www.tsujileaks.com/wp-content/uploads/circle_Are-300x300.png
3,123,S3#123,第123回 無意識無想にねじ曲げディスコ！スペシャル,2022-02-21T20:00+09:00,2022-02-19,https://www.tsujileaks.com/?p=1148,https://www.tsujileaks.com/media/are_220221_iiwasure.mp3,http://www.tsujileaks.com/wp-content/uploads/td-300x206.png
3,122,S3#122,第122回 CVSSと認証関係にシャラララ！スペシャル,2022-02-14T20:00+09:00,2022-02-12,https://www.tsujileaks.com/?p=1137,https://www.tsujileaks.com/media/are_220214_utahime.mp3,http://www.tsujileaks.com/wp-content/uploads/2-300x264.png
3,121,S3#121,第121回 今回、あなたにとっての珍味はありましたか？スペシャル,2022-02-07T20:00+09:00,2022-02-05,https://www.tsujileaks.com/?p=1125,https://www.tsujileaks.com/media/are_220207_weareare.mp3,http://www.tsujileaks.com/wp-content/uploads/tekken-218x300.png
3,120,S3#120,第120回 DDoSにちょっぴりランサム！国会もあるよ！スペシャル,2022-01-31T20:00+09:00,2022-01-29,https://www.tsujileaks.com/?p=1120,https://www.tsujileaks.com/media/are_220131_WC.mp3,http://www.tsujileaks.com/wp-content/uploads/wc-300x287.png
3,119,S3#119,第119回 話すネタに関係なく大体いつも同じ時間になってるな！スペシャル！,2022-01-24T20:00+09:00,2022-01-22,https://www.tsujileaks.com/?p=1115,https://www.tsujileaks.com/media/are_220124_carmen.mp3,http://www.tsujileaks.com/wp-content/uploads/fakec-294x300.png
3,118,S3#118,第118回 見てるぞMix！でやでやでーや！スペシャル！,2022-01-18T20:00+09:00,2022-01-16,https://www.tsujileaks.com/?p=1111,https://www.tsujileaks.com/media/are_220118_dreamMask.mp3,http://www.tsujileaks.com/wp-content/uploads/dj-300x187.png
3,117,S3#117,第117回 二度目の新年だ！スペシャル！,2022-01-11T20:00+09:00,2022-01-08,https://www.tsujileaks.com/?p=1105,https://www.tsujileaks.com/media/are_220111_AI.mp3,http://www.tsujileaks.com/wp-content/uploads/tipan-300x218.png
3,116,S3#116,第116回 室長！不死長！？ネクサス長！スペシャル！,2021-12-27T20:00+09:00,2021-12-25,https://www.tsujileaks.com/?p=1099,https://www.tsujileaks.com/media/are_211227_nexus.mp3,http://www.tsujileaks.com/wp-content/uploads/tawara-300x225.jpg
3,115,S3#115,第115回 大きな動きの影で！スペシャル！,2021-12-20T20:00+09:00,2021-12-18,https://www.tsujileaks.com/?p=1094,https://www.tsujileaks.com/media/are_211220_hahaha.mp3,http://www.tsujileaks.com/wp-content/uploads/shadow_hide-185x300.jpg
3,114,S3#114,第114回 繋ぐ鎖、断つ鎖！DDoSソムリエとpiyolog4j！スペシャル！,2021-12-13T20:08+09:00,2021-12-11,https://www.tsujileaks.com/?p=1084,https://www.tsujileaks.com/media/are_211213_are4j.mp3,http://www.tsujileaks.com/wp-content/uploads/705062-300x300.png
3,113,S3#113,第113回 本編より特典のほうが本編に思える感覚ってあるよな！スペシャル！,2021-12-06T20:00+09:00,2021-12-04,https://www.tsujileaks.com/?p=1077,https://www.tsujileaks.com/media/are_211206_CIO.mp3,http://www.tsujileaks.com/wp-content/uploads/salt-300x300.png
3,112,S3#112,第112回 収録中にコーヒーを零してしまっているのは誰だ！？スペシャル！,2021-11-30T20:00+09:00,2021-11-28,https://www.tsujileaks.com/?p=1073,https://www.tsujileaks.com/media/are_211130_coffee.mp3,http://www.tsujileaks.com/wp-content/uploads/2935413-300x300.png
3,111,S3#111,第111回 持ちつ持たれつ業務拡大の未承諾な奴ら！スペシャル！,2021-11-23T20:00+09:00,2021-11-21,https://www.tsujileaks.com/?p=1069,https://www.tsujileaks.com/media/are_211123_dozan11.mp3,http://www.tsujileaks.com/wp-content/uploads/to-300x225.png
3,110,S3#110,第110回 おはようからおやすみまで見つめひろげる！スペシャル！,2021-11-15T20:00+09:00,2021-11-13,https://www.tsujileaks.com/?p=1064,https://www.tsujileaks.com/media/are_211115_noransom.mp3,http://www.tsujileaks.com/wp-content/uploads/110-300x300.png
3,109,S3#109,第109回 ドイツの通貨は！？スペシャル！,2021-11-08T20:00+09:00,2021-11-06,https://www.tsujileaks.com/?p=1058,https://www.tsujileaks.com/media/are_211108_de.mp3,http://www.tsujileaks.com/wp-content/uploads/21753a19806537335c05896eef8c84f5-1024x768-1-300x225.jpg
3,108,S3#108,第108回 なんと！ぼんのう！ごかっけい！スペシャル！,2021-11-01T20:00+09:00,2021-10-30,https://www.tsujileaks.com/?p=1050,https://www.tsujileaks.com/media/are_211030_oldnormal.mp3,http://www.tsujileaks.com/wp-content/uploads/normal-300x300.png
3,107,S3#107,第107回 編集長復帰特番！コードブルーに出たよ！セキュリティのアレのアレ！スペシャル！,2021-10-25T20:00+09:00,2021-10-23,https://www.tsujileaks.com/?p=1043,https://www.tsujileaks.com/media/are_211025_coxdbxxx.mp3,http://www.tsujileaks.com/wp-content/uploads/cold-brew-300x300.png
3,106,S3#106,第106回 令和の時代のセキュリティを考えたかもしれない秋の夜長！スペシャル！,2021-10-11T19:56+09:00,2021-10-09,https://www.tsujileaks.com/?p=1035,https://www.tsujileaks.com/media/are_211011_nyansom.mp3,http://www.tsujileaks.com/wp-content/uploads/nyantalk-300x235.png
3,105,S3#105,第105回 偽サイトに偽情報に偽攻撃者！スペシャル！,2021-10-04T20:00+09:00,2021-10-02,https://www.tsujileaks.com/?p=1029,https://www.tsujileaks.com/media/are_211004_ikatai.mp3,http://www.tsujileaks.com/wp-content/uploads/fakeman.png
3,104,S3#104,第104回 ʕ•̫͡•ʕ•̫͡•ʔ•̫͡•ʔ•̫͡•ʕ•̫͡•ʔ•̫͡•ʕ•̫͡•ʕ•̫͡•ʔ•̫͡•ʔ•̫͡•ʕ•̫͡•ʔ•̫͡•ʔ！スペシャル！,2021-09-27T20:00+09:00,2021-09-25,https://www.tsujileaks.com/?p=1026,https://www.tsujileaks.com/media/are_210927_nidoarukotoha.mp3,http://www.tsujileaks.com/wp-content/uploads/CHupdateicon-300x66.png
3,103,S3#103,第103回 緩くブレずにオーマイワッフル！スペシャル！,2021-09-20T20:00+09:00,2021-09-18,https://www.tsujileaks.com/?p=1021,https://www.tsujileaks.com/media/are_210920_aruware.mp3,http://www.tsujileaks.com/wp-content/uploads/yurui-300x80.jpg
3,102,S3#102,第102回 最後のコインに祈りを込めてヤンバラヤンヤンヤン！スペシャル！,2021-09-13T20:00+09:00,2021-09-11,https://www.tsujileaks.com/?p=1017,https://www.tsujileaks.com/media/are_210913_namidanoRPS.mp3,http://www.tsujileaks.com/wp-content/uploads/gyo-300x222.jpg
3,101,S3#101,第101回 パンっ！茶っ！宿直っ！スペシャル！,2021-09-06T20:00+09:00,2021-09-04,https://www.tsujileaks.com/?p=1010,https://www.tsujileaks.com/media/are_210906_sadaharu.mp3,http://www.tsujileaks.com/wp-content/uploads/0g.png
3,100,S3#100,第100回 目指せ！200回！We Can Do！スペシャル！,2021-08-30T22:43+09:00,2021-08-28,https://www.tsujileaks.com/?p=1003,https://www.tsujileaks.com/media/are_210830_100.mp3,http://www.tsujileaks.com/wp-content/uploads/usb-300x300.png
3,99,S3#99,第99回 アノ超会議からきっかり9年！スペシャル！,2021-08-23T19:30+09:00,2021-08-21,https://www.tsujileaks.com/?p=999,https://www.tsujileaks.com/media/are_210823_guruguru.mp3,http://www.tsujileaks.com/wp-content/uploads/madori-300x167.jpg
3,98,S3#98,第98回 abcd2.0！OEMにMPD！スペシャル！,2021-08-16T22:23+09:00,2021-08-15,https://www.tsujileaks.com/?p=993,https://www.tsujileaks.com/media/are_210817_fightMPD.mp3,http://www.tsujileaks.com/wp-content/uploads/choju56_0020-300x200.png
3,97,S3#97,第97回 初Common – 🐤透明性 – 公開鍵認証妨害！スペシャル！,2021-08-02T20:00+09:00,2021-07-31,https://www.tsujileaks.com/?p=981,https://www.tsujileaks.com/media/are_210802_CWECVECVSSCVV.mp3,http://www.tsujileaks.com/wp-content/uploads/toumei-300x169.jpg
3,96,S3#96,第96回 広がる話と広がらない話！悪夢が至急でガチ脅迫！スペシャル！,2021-07-26T20:00+09:00,2021-07-24,https://www.tsujileaks.com/?p=975,https://www.tsujileaks.com/media/are_210726_higan_island.mp3,http://www.tsujileaks.com/wp-content/uploads/publicdomainq-0012499qew-300x212.jpg
3,95,S3#95,第95回 [PR]悪魔のテヘペロ攻撃！スペシャル！,2021-07-19T20:01+09:00,2021-07-17,https://www.tsujileaks.com/?p=972,https://www.tsujileaks.com/media/are_210719_nokoriGo.mp3,http://www.tsujileaks.com/wp-content/uploads/tb-300x98.jpg
3,94,S3#94,第94回 まさかのネタ被り！互いのネタがいつもと逆！スペシャル！,2021-07-12T20:00+09:00,2021-07-10,https://www.tsujileaks.com/?p=962,https://www.tsujileaks.com/media/are_210712_arenakorenasorena.mp3,http://www.tsujileaks.com/wp-content/uploads/photo0000-5775-300x200.jpg
3,93,S3#93,第93回 あと7回だ！紛失 x 火山 x 悪夢！スペシャル！,2021-07-06T20:00+09:00,2021-07-04,https://www.tsujileaks.com/?p=957,https://www.tsujileaks.com/media/are_210706_chochocho.mp3,http://www.tsujileaks.com/wp-content/uploads/th_ca_sp_crack-300x300.png
3,92,S3#92,第92回 100回への道も1回から！スペシャル！,2021-06-21T20:00+09:00,2021-06-19,https://www.tsujileaks.com/?p=949,https://www.tsujileaks.com/media/are_210621_tsuyunobuhiro.mp3,http://www.tsujileaks.com/wp-content/uploads/hydrangea-300x300.jpg
3,91,S3#91,第91回 100回まであと9回だ！スペシャル！,2021-06-14T20:00+09:00,2021-06-12,https://www.tsujileaks.com/?p=938,https://www.tsujileaks.com/media/are_210614_KANE-BO-KANE.mp3,http://www.tsujileaks.com/wp-content/uploads/Conti_S0575sophosReport-300x232.png
3,90,S3#90,第90回 100回が見えてきたぜ！スペシャル！,2021-06-07T20:00+09:00,2021-06-05,https://www.tsujileaks.com/?p=932,https://www.tsujileaks.com/media/are_210607_nolicenseman.mp3,http://www.tsujileaks.com/wp-content/uploads/240px-BA-90.png
3,89,S3#89,第89回 ナイモノネダリの折り合い！押し合いへし合いおしまい！スペシャル！,2021-05-31T20:00+09:00,2021-05-29,https://www.tsujileaks.com/?p=928,https://www.tsujileaks.com/media/are_210531_oniai.mp3,http://www.tsujileaks.com/wp-content/uploads/cftm-300x228.jpg
3,88,S3#88,第88回 お値段以上のプライスレス！スペシャル！,2021-05-24T20:00+09:00,2021-05-22,https://www.tsujileaks.com/?p=921,https://www.tsujileaks.com/media/are_210524_soucedebut.mp3,http://www.tsujileaks.com/wp-content/uploads/fish_suketoudara-300x160.png
3,87,S3#87,第87回 ニューノーマル発ニューノーマル行き！スペシャル！,2021-05-18T20:00+09:00,2021-05-16,https://www.tsujileaks.com/?p=915,https://www.tsujileaks.com/media/are_210518_iamyourfather.mp3,http://www.tsujileaks.com/wp-content/uploads/2089208-300x169.png
3,86,S3#86,第86回 入口は色々！スペシャル！,2021-05-10T20:00+09:00,2021-05-08,https://www.tsujileaks.com/?p=901,https://www.tsujileaks.com/media/are_210510_M1N1.mp3,http://www.tsujileaks.com/wp-content/uploads/hacker-300x113.png
3,85,S3#85,第85回 オレたちにゴールデンウィークはないぜ！スペシャル！,2021-05-03T20:00+09:00,2021-05-01,https://www.tsujileaks.com/?p=895,https://www.tsujileaks.com/media/are_210503_nogw.mp3,http://www.tsujileaks.com/wp-content/uploads/161952-300x300.png
3,84,S3#84,第84回 禅と新オペからのモクシー語るネギシー！スペシャル！,2021-04-26T20:00+09:00,2021-04-24,https://www.tsujileaks.com/?p=892,https://www.tsujileaks.com/media/are_210426_signal.mp3,http://www.tsujileaks.com/wp-content/uploads/bag-300x200.jpg
3,83,S3#83,第83回 まだまだステイホーム！話題の事件には触れません！スペシャル！,2021-04-19T20:00+09:00,2021-04-10,https://www.tsujileaks.com/?p=884,https://www.tsujileaks.com/media/are_210419_homestay.mp3,http://www.tsujileaks.com/wp-content/uploads/choju32_0033-300x200.png
3,82,S3#82,第82回 YobiKeyが飛び火ぃ！公開範囲は全世界から丸見えだ！スペシャル！,2021-04-12T20:00+09:00,2021-04-10,https://www.tsujileaks.com/?p=875,https://www.tsujileaks.com/media/are_20210412_100YenLawsonHaJikyuuMo100YenNanodarouka.mp3,http://www.tsujileaks.com/wp-content/uploads/shinya-300x224.jpeg
3,81,S3#81,第81回 新たなバラマキ？3月のランサム！偽キュリティ企業！スペシャル！,2021-04-05T20:00+09:00,2021-04-03,https://www.tsujileaks.com/?p=868,https://www.tsujileaks.com/media/are_210405_SQLiLink.mp3,http://www.tsujileaks.com/wp-content/uploads/publicdomainq-0009789aun-300x248.jpg
3,80,S3#80,第80回 今回第80回だけにHTTP(s)周りの話だったのか？！スペシャル！,2021-03-29T20:00+09:00,1900-01-01,https://www.tsujileaks.com/?p=847,https://www.tsujileaks.com/media/are_210329_negicup.mp3,http://www.tsujileaks.com/wp-content/uploads/http-300x300.png
