num,title,published_datetime,recorded_date,url,audio_url,image_url
157,"第157回 アレ焼き配る会をする日を夢見て！スペシャル","2022-11-22 20:00","2022-11-20","https://www.tsujileaks.com/?p=1352","https://www.tsujileaks.com/media/are_221122_hanbou.mp3","http://www.tsujileaks.com/wp-content/uploads/maron-300x300.jpg"
156,"第156回 好きなものから食べよう！スペシャル","2022-11-08 12:30","2022-11-06","https://www.tsujileaks.com/?p=1347","https://www.tsujileaks.com/media/are_221107_nBefore.mp3","http://www.tsujileaks.com/wp-content/uploads/temotojouhouwariai-300x202.png"
155,"第155回 ダブルソムリエと情報耐性！スペシャル","2022-10-31 20:00","2022-10-29","https://www.tsujileaks.com/?p=1342","https://www.tsujileaks.com/media/are_221031_compower.mp3","http://www.tsujileaks.com/wp-content/uploads/1663954310268-300x300.jpg"
154,"第154回 リクエストにお応えと小ネタ3つと青い出血！スペシャル","2022-10-25 20:00","2022-10-23","https://www.tsujileaks.com/?p=1337","https://www.tsujileaks.com/media/are_221025_recipe.mp3","http://www.tsujileaks.com/wp-content/uploads/art_are-300x300.jpg"
153,"第153回 帰ってきたから帰ってきたぜ！スペシャル","2022-10-17 20:00","2022-10-15","https://www.tsujileaks.com/?p=1330","https://www.tsujileaks.com/media/are_221017_36.938189896535064_138.81274701707304.mp3","http://www.tsujileaks.com/wp-content/uploads/onsen-300x300.jpg"
152,"第152回 ソムリエの嗜みと文書管理の重要性！市場？史上？初！！スペシャル","2022-10-03 20:00","2022-10-01","https://www.tsujileaks.com/?p=1325","https://www.tsujileaks.com/media/are_221003_ikinari.mp3","http://www.tsujileaks.com/wp-content/uploads/imohori-300x300.jpg"
151,"第151回 リスト型の影！国家背景のバイトと通知うざうざ詐欺！スペシャル","2022-09-26 20:00","2022-09-24","https://www.tsujileaks.com/?p=1321","https://www.tsujileaks.com/media/are_220926_tanpakuwanpaku.mp3","http://www.tsujileaks.com/wp-content/uploads/barare-300x300.png"
150,"第150回 アレかぶり！皆さんの作業BGMはなんですか？スペシャル","2022-09-19 20:00","2022-09-17","https://www.tsujileaks.com/?p=1314","https://www.tsujileaks.com/media/are_220919_arekaburi.mp3","http://www.tsujileaks.com/wp-content/uploads/v-300x210.png"
149,"第149回 今回も真面目です！スペシャル","2022-09-12 20:00","2022-09-10","https://www.tsujileaks.com/?p=1308","https://www.tsujileaks.com/media/are_20220912_juicy.mp3","http://www.tsujileaks.com/wp-content/uploads/pt-300x230.png"
148,"第148回 共存・共栄・共有！スペシャル","2022-09-06 20:00","2022-09-04","https://www.tsujileaks.com/?p=1303","https://www.tsujileaks.com/media/are_220906_meijin.mp3","http://www.tsujileaks.com/wp-content/uploads/shared-folder.png"
147,"第147回 ゲームもやろう！過去比較もしよう！期待しよう！スペシャル","2022-08-29 20:00","2022-08-27","https://www.tsujileaks.com/?p=1296","https://www.tsujileaks.com/media/are_220829_3.mp3","http://www.tsujileaks.com/wp-content/uploads/sohiyaudon-227x300.png"
146,"第146回 お盆明け！いかがお過ごしでしたか？スペシャル","2022-08-22 20:00","2022-08-20","https://www.tsujileaks.com/?p=1287","https://www.tsujileaks.com/media/are_220822_signalnowa.mp3","http://www.tsujileaks.com/wp-content/uploads/famikara01-300x170.jpg"
145,"第145回 今日からこのポッドキャストは、TLP:CLEARだ！スペシャル","2022-08-08 20:00","2022-08-06","https://www.tsujileaks.com/?p=1276","https://www.tsujileaks.com/media/are_220808_1stTime.mp3","http://www.tsujileaks.com/wp-content/uploads/TLPC.png"
144,"第144回 条例改正とマクロ遮断と全部乗せ漏洩の影響！スペシャル","2022-08-01 20:00","2022-07-30","https://www.tsujileaks.com/?p=1271","https://www.tsujileaks.com/media/are_220801_higayakko.mp3","http://www.tsujileaks.com/wp-content/uploads/hamon-300x200.jpg"
143,"第143回 勝手に中継点！新たなバラマキと止まったランサム！スペシャル","2022-07-25 20:00","2022-07-23","https://www.tsujileaks.com/?p=1265","https://www.tsujileaks.com/media/are_220725_tanktop.mp3","http://www.tsujileaks.com/wp-content/uploads/tanktop-300x247.png"
142,"第142回 釣りと着火点！スペシャル","2022-07-19 20:00","2022-07-17","https://www.tsujileaks.com/?p=1261","https://www.tsujileaks.com/media/are_220719_macmount.mp3","http://www.tsujileaks.com/wp-content/uploads/mm-300x296.png"
141,"第141回 壊れるほどMac Mini使ってしもてた！スペシャル","2022-07-11 20:00","2022-07-09","https://www.tsujileaks.com/?p=1254","https://www.tsujileaks.com/media/are_220711_2genius.mp3","http://www.tsujileaks.com/wp-content/uploads/MminiB-300x300.png"
140,"第140回 壊れるほど注意喚起しても1/3も伝わらないという気持ちで！スペシャル","2022-07-04 20:00","2022-07-02","https://www.tsujileaks.com/?p=1248","https://www.tsujileaks.com/media/are_220704_HonBuchoDairi.mp3","http://www.tsujileaks.com/wp-content/uploads/goodguy-300x180.jpg"
139,"第139回 スピード梅雨明け！視点論点！スペシャル","2022-06-28 20:00","2022-06-26","https://www.tsujileaks.com/?p=1243","https://www.tsujileaks.com/media/are_220628_nndknd.mp3","http://www.tsujileaks.com/wp-content/uploads/chagashi-300x231.png"
138,"第138回 あるある募集と謎草プロジェクト始動！スペシャル","2022-06-20 20:00","2022-06-18","https://www.tsujileaks.com/?p=1237","https://www.tsujileaks.com/media/are_220620_hamoge.mp3","http://www.tsujileaks.com/wp-content/uploads/nazokusa-225x300.jpg"
137,"第137回 KEV大好き！からのパスワードネタ三連発！スペシャル","2022-06-13 20:00","2022-06-11","https://www.tsujileaks.com/?p=1232","https://www.tsujileaks.com/media/are_220613_konayatabetai.mp3","http://www.tsujileaks.com/wp-content/uploads/ebiten-300x200.jpg"
136,"第136回 in 太陽と埃！スペシャル","2022-06-06 20:00","2022-06-04","https://www.tsujileaks.com/?p=1226","https://www.tsujileaks.com/media/are_220606_ilovetranslation.mp3","http://www.tsujileaks.com/wp-content/uploads/tro-298x300.png"
135,"第135回 ただいま！16+3時間寝てしまったぜ！スペシャル","2022-05-31 08:00","2022-05-29","https://www.tsujileaks.com/?p=1221","https://www.tsujileaks.com/media/are_220531_result20.mp3","http://www.tsujileaks.com/wp-content/uploads/log-300x270.png"
134,"第134回 脅威 Inside！驚異 beside！スペシャル","2022-05-23 20:00","2022-05-21","https://www.tsujileaks.com/?p=1216","https://www.tsujileaks.com/media/are_220523_insidebeside.mp3","http://www.tsujileaks.com/wp-content/uploads/dryer-300x237.png"
133,"第133回 充ちるレポート！アップデートされる小ネタ！交渉の実態！スペシャル","2022-05-16 20:00","2022-05-14","https://www.tsujileaks.com/?p=1211","https://www.tsujileaks.com/media/are_20220516_CMYB.mp3","http://www.tsujileaks.com/wp-content/uploads/8318ac74d5e68a810cfed71bd58a4389-244x300.png"
132,"第132回 さっきまで五月病！スペシャル","2022-05-09 20:00","2022-05-07","https://www.tsujileaks.com/?p=1205","https://www.tsujileaks.com/media/are_220509_NPOWER.mp3","http://www.tsujileaks.com/wp-content/uploads/bluebird.jpg"
131,"第131回 続けることよりも止めないことの大切さ！スペシャル","2022-04-25 20:00","2022-04-23","https://www.tsujileaks.com/?p=1201","https://www.tsujileaks.com/media/are_220425_curryRamen.mp3","http://www.tsujileaks.com/wp-content/uploads/caroline-attwood-QLjeFvxpdxc-unsplash-300x169.jpg"
130,"第130回 モヤモヤするからこそ続けたい旅がある！スペシャル","2022-04-18 20:00","2022-04-16","https://www.tsujileaks.com/?p=1196","https://www.tsujileaks.com/media/are_220418_sampojapan1yearAniv.mp3","http://www.tsujileaks.com/wp-content/uploads/t.png"
129,"第129回 驚異の脅威！風とリークとテイクダウン！スペシャル","2022-04-11 20:00","2022-04-09","https://www.tsujileaks.com/?p=1189","https://www.tsujileaks.com/media/are_220411_pang4yau5.mp3","http://www.tsujileaks.com/wp-content/uploads/plus6-300x207.png"
128,"第128回 そういえば新年度はじまってます！スペシャル","2022-04-04 20:00","2022-04-02","https://www.tsujileaks.com/?p=1183","https://tsujileaks.com/media/are_220404_greoka.mp3","http://www.tsujileaks.com/wp-content/uploads/wjs-300x188.png"
127,"第127回 色々で様々な手口にBECらこいた！スペシャル","2022-03-28 20:00","2022-03-26","https://www.tsujileaks.com/?p=1178","https://www.tsujileaks.com/media/are_220328_shikujiri.mp3","http://www.tsujileaks.com/wp-content/uploads/in-296x300.png"
126,"第126回 ツールとレポートとサボタージュ！スペシャル","2022-03-21 20:00","2022-03-19","https://www.tsujileaks.com/?p=1169","https://www.tsujileaks.com/media/are_220321_souhou.mp3","http://www.tsujileaks.com/wp-content/uploads/p-300x169.jpg"
125,"第125回 今回までは、ゆくアレ！スペシャル","2022-03-15 01:47","2022-03-13","https://www.tsujileaks.com/?p=1161","https://www.tsujileaks.com/media/are_220315_areikuyokuruyo.mp3","http://www.tsujileaks.com/wp-content/uploads/WeareARE-300x150.png"
124,"第124回 おめでとうをありがとう。スペシャル","2022-03-07 20:00","2022-03-05","https://www.tsujileaks.com/?p=1156","https://www.tsujileaks.com/media/are_220307_aresama.mp3","http://www.tsujileaks.com/wp-content/uploads/circle_Are-300x300.png"
123,"第123回 無意識無想にねじ曲げディスコ！スペシャル","2022-02-21 20:00","2022-02-19","https://www.tsujileaks.com/?p=1148","https://www.tsujileaks.com/media/are_220221_iiwasure.mp3","http://www.tsujileaks.com/wp-content/uploads/td-300x206.png"
122,"第122回 CVSSと認証関係にシャラララ！スペシャル","2022-02-14 20:00","2022-02-12","https://www.tsujileaks.com/?p=1137","https://www.tsujileaks.com/media/are_220214_utahime.mp3","http://www.tsujileaks.com/wp-content/uploads/2-300x264.png"
121,"第121回 今回、あなたにとっての珍味はありましたか？スペシャル","2022-02-07 20:00","2022-02-05","https://www.tsujileaks.com/?p=1125","https://www.tsujileaks.com/media/are_220207_weareare.mp3","http://www.tsujileaks.com/wp-content/uploads/tekken-218x300.png"
120,"第120回 DDoSにちょっぴりランサム！国会もあるよ！スペシャル","2022-01-31 20:00","2022-01-29","https://www.tsujileaks.com/?p=1120","https://www.tsujileaks.com/media/are_220131_WC.mp3","http://www.tsujileaks.com/wp-content/uploads/wc-300x287.png"
119,"第119回 話すネタに関係なく大体いつも同じ時間になってるな！スペシャル！","2022-01-24 20:00","2022-01-22","https://www.tsujileaks.com/?p=1115","https://www.tsujileaks.com/media/are_220124_carmen.mp3","http://www.tsujileaks.com/wp-content/uploads/fakec-294x300.png"
118,"第118回 見てるぞMix！でやでやでーや！スペシャル！","2022-01-18 20:00","2022-01-16","https://www.tsujileaks.com/?p=1111","https://www.tsujileaks.com/media/are_220118_dreamMask.mp3","http://www.tsujileaks.com/wp-content/uploads/dj-300x187.png"
117,"第117回 二度目の新年だ！スペシャル！","2022-01-11 20:00","2022-01-08","https://www.tsujileaks.com/?p=1105","https://www.tsujileaks.com/media/are_220111_AI.mp3","http://www.tsujileaks.com/wp-content/uploads/tipan-300x218.png"
116,"第116回 室長！不死長！？ネクサス長！スペシャル！","2021-12-27 20:00","2021-12-25","https://www.tsujileaks.com/?p=1099","https://www.tsujileaks.com/media/are_211227_nexus.mp3","http://www.tsujileaks.com/wp-content/uploads/tawara-300x225.jpg"
115,"第115回 大きな動きの影で！スペシャル！","2021-12-20 20:00","2021-12-18","https://www.tsujileaks.com/?p=1094","https://www.tsujileaks.com/media/are_211220_hahaha.mp3","http://www.tsujileaks.com/wp-content/uploads/shadow_hide-185x300.jpg"
114,"第114回 繋ぐ鎖、断つ鎖！DDoSソムリエとpiyolog4j！スペシャル！","2021-12-13 20:08","2021-12-11","https://www.tsujileaks.com/?p=1084","https://www.tsujileaks.com/media/are_211213_are4j.mp3","http://www.tsujileaks.com/wp-content/uploads/705062-300x300.png"
113,"第113回 本編より特典のほうが本編に思える感覚ってあるよな！スペシャル！","2021-12-06 20:00","2021-12-04","https://www.tsujileaks.com/?p=1077","https://www.tsujileaks.com/media/are_211206_CIO.mp3","http://www.tsujileaks.com/wp-content/uploads/salt-300x300.png"
112,"第112回 収録中にコーヒーを零してしまっているのは誰だ！？スペシャル！","2021-11-30 20:00","2021-11-28","https://www.tsujileaks.com/?p=1073","https://www.tsujileaks.com/media/are_211130_coffee.mp3","http://www.tsujileaks.com/wp-content/uploads/2935413-300x300.png"
111,"第111回 持ちつ持たれつ業務拡大の未承諾な奴ら！スペシャル！","2021-11-23 20:00","2021-11-21","https://www.tsujileaks.com/?p=1069","https://www.tsujileaks.com/media/are_211123_dozan11.mp3","http://www.tsujileaks.com/wp-content/uploads/to-300x225.png"
110,"第110回 おはようからおやすみまで見つめひろげる！スペシャル！","2021-11-15 20:00","2021-11-13","https://www.tsujileaks.com/?p=1064","https://www.tsujileaks.com/media/are_211115_noransom.mp3","http://www.tsujileaks.com/wp-content/uploads/110-300x300.png"
109,"第109回 ドイツの通貨は！？スペシャル！","2021-11-08 20:00","2021-11-06","https://www.tsujileaks.com/?p=1058","https://www.tsujileaks.com/media/are_211108_de.mp3","http://www.tsujileaks.com/wp-content/uploads/21753a19806537335c05896eef8c84f5-1024x768-1-300x225.jpg"
108,"第108回 なんと！ぼんのう！ごかっけい！スペシャル！","2021-11-01 20:00","2021-10-30","https://www.tsujileaks.com/?p=1050","https://www.tsujileaks.com/media/are_211030_oldnormal.mp3","http://www.tsujileaks.com/wp-content/uploads/normal-300x300.png"
107,"第107回 編集長復帰特番！コードブルーに出たよ！セキュリティのアレのアレ！スペシャル！","2021-10-25 20:00","2021-10-23","https://www.tsujileaks.com/?p=1043","https://www.tsujileaks.com/media/are_211025_coxdbxxx.mp3","http://www.tsujileaks.com/wp-content/uploads/cold-brew-300x300.png"
106,"第106回 令和の時代のセキュリティを考えたかもしれない秋の夜長！スペシャル！","2021-10-11 19:56","2021-10-09","https://www.tsujileaks.com/?p=1035","https://www.tsujileaks.com/media/are_211011_nyansom.mp3","http://www.tsujileaks.com/wp-content/uploads/nyantalk-300x235.png"
105,"第105回 偽サイトに偽情報に偽攻撃者！スペシャル！","2021-10-04 20:00","2021-10-02","https://www.tsujileaks.com/?p=1029","https://www.tsujileaks.com/media/are_211004_ikatai.mp3","http://www.tsujileaks.com/wp-content/uploads/fakeman.png"
104,"第104回 ʕ•̫͡•ʕ•̫͡•ʔ•̫͡•ʔ•̫͡•ʕ•̫͡•ʔ•̫͡•ʕ•̫͡•ʕ•̫͡•ʔ•̫͡•ʔ•̫͡•ʕ•̫͡•ʔ•̫͡•ʔ！スペシャル！","2021-09-27 20:00","2021-09-25","https://www.tsujileaks.com/?p=1026","https://www.tsujileaks.com/media/are_210927_nidoarukotoha.mp3","http://www.tsujileaks.com/wp-content/uploads/CHupdateicon-300x66.png"
103,"第103回 緩くブレずにオーマイワッフル！スペシャル！","2021-09-20 20:00","2021-09-18","https://www.tsujileaks.com/?p=1021","https://www.tsujileaks.com/media/are_210920_aruware.mp3","http://www.tsujileaks.com/wp-content/uploads/yurui-300x80.jpg"
102,"第102回 最後のコインに祈りを込めてヤンバラヤンヤンヤン！スペシャル！","2021-09-13 20:00","2021-09-11","https://www.tsujileaks.com/?p=1017","https://www.tsujileaks.com/media/are_210913_namidanoRPS.mp3","http://www.tsujileaks.com/wp-content/uploads/gyo-300x222.jpg"
101,"第101回 パンっ！茶っ！宿直っ！スペシャル！","2021-09-06 20:00","2021-09-04","https://www.tsujileaks.com/?p=1010","https://www.tsujileaks.com/media/are_210906_sadaharu.mp3","http://www.tsujileaks.com/wp-content/uploads/0g.png"
100,"第100回 目指せ！200回！We Can Do！スペシャル！","2021-08-30 22:43","2021-08-28","https://www.tsujileaks.com/?p=1003","https://www.tsujileaks.com/media/are_210830_100.mp3","http://www.tsujileaks.com/wp-content/uploads/usb-300x300.png"
99,"第99回 アノ超会議からきっかり9年！スペシャル！","2021-08-23 19:30","2021-08-21","https://www.tsujileaks.com/?p=999","https://www.tsujileaks.com/media/are_210823_guruguru.mp3","http://www.tsujileaks.com/wp-content/uploads/madori-300x167.jpg"
98,"第98回 abcd2.0！OEMにMPD！スペシャル！","2021-08-16 22:23","2021-08-15","https://www.tsujileaks.com/?p=993","https://www.tsujileaks.com/media/are_210817_fightMPD.mp3","http://www.tsujileaks.com/wp-content/uploads/choju56_0020-300x200.png"
97,"第97回 初Common – 🐤透明性 – 公開鍵認証妨害！スペシャル！","2021-08-02 20:00","2021-07-31","https://www.tsujileaks.com/?p=981","https://www.tsujileaks.com/media/are_210802_CWECVECVSSCVV.mp3","http://www.tsujileaks.com/wp-content/uploads/toumei-300x169.jpg"
96,"第96回 広がる話と広がらない話！悪夢が至急でガチ脅迫！スペシャル！","2021-07-26 20:00","2021-07-24","https://www.tsujileaks.com/?p=975","https://www.tsujileaks.com/media/are_210726_higan_island.mp3","http://www.tsujileaks.com/wp-content/uploads/publicdomainq-0012499qew-300x212.jpg"
95,"第95回 [PR]悪魔のテヘペロ攻撃！スペシャル！","2021-07-19 20:01","2021-07-17","https://www.tsujileaks.com/?p=972","https://www.tsujileaks.com/media/are_210719_nokoriGo.mp3","http://www.tsujileaks.com/wp-content/uploads/tb-300x98.jpg"
94,"第94回 まさかのネタ被り！互いのネタがいつもと逆！スペシャル！","2021-07-12 20:00","2021-07-10","https://www.tsujileaks.com/?p=962","https://www.tsujileaks.com/media/are_210712_arenakorenasorena.mp3","http://www.tsujileaks.com/wp-content/uploads/photo0000-5775-300x200.jpg"
93,"第93回 あと7回だ！紛失 x 火山 x 悪夢！スペシャル！","2021-07-06 20:00","2021-07-04","https://www.tsujileaks.com/?p=957","https://www.tsujileaks.com/media/are_210706_chochocho.mp3","http://www.tsujileaks.com/wp-content/uploads/th_ca_sp_crack-300x300.png"
92,"第92回 100回への道も1回から！スペシャル！","2021-06-21 20:00","2021-06-19","https://www.tsujileaks.com/?p=949","https://www.tsujileaks.com/media/are_210621_tsuyunobuhiro.mp3","http://www.tsujileaks.com/wp-content/uploads/hydrangea-300x300.jpg"
91,"第91回 100回まであと9回だ！スペシャル！","2021-06-14 20:00","2021-06-12","https://www.tsujileaks.com/?p=938","https://www.tsujileaks.com/media/are_210614_KANE-BO-KANE.mp3","http://www.tsujileaks.com/wp-content/uploads/Conti_S0575sophosReport-300x232.png"
90,"第90回 100回が見えてきたぜ！スペシャル！","2021-06-07 20:00","2021-06-05","https://www.tsujileaks.com/?p=932","https://www.tsujileaks.com/media/are_210607_nolicenseman.mp3","http://www.tsujileaks.com/wp-content/uploads/240px-BA-90.png"
89,"第89回 ナイモノネダリの折り合い！押し合いへし合いおしまい！スペシャル！","2021-05-31 20:00","2021-05-29","https://www.tsujileaks.com/?p=928","https://www.tsujileaks.com/media/are_210531_oniai.mp3","http://www.tsujileaks.com/wp-content/uploads/cftm-300x228.jpg"
88,"第88回 お値段以上のプライスレス！スペシャル！","2021-05-24 20:00","2021-05-22","https://www.tsujileaks.com/?p=921","https://www.tsujileaks.com/media/are_210524_soucedebut.mp3","http://www.tsujileaks.com/wp-content/uploads/fish_suketoudara-300x160.png"
87,"第87回 ニューノーマル発ニューノーマル行き！スペシャル！","2021-05-18 20:00","2021-05-16","https://www.tsujileaks.com/?p=915","https://www.tsujileaks.com/media/are_210518_iamyourfather.mp3","http://www.tsujileaks.com/wp-content/uploads/2089208-300x169.png"
86,"第86回 入口は色々！スペシャル！","2021-05-10 20:00","2021-05-08","https://www.tsujileaks.com/?p=901","https://www.tsujileaks.com/media/are_210510_M1N1.mp3","http://www.tsujileaks.com/wp-content/uploads/hacker-300x113.png"
85,"第85回 オレたちにゴールデンウィークはないぜ！スペシャル！","2021-05-03 20:00","2021-05-01","https://www.tsujileaks.com/?p=895","https://www.tsujileaks.com/media/are_210503_nogw.mp3","http://www.tsujileaks.com/wp-content/uploads/161952-300x300.png"
84,"第84回 禅と新オペからのモクシー語るネギシー！スペシャル！","2021-04-26 20:00","2021-04-24","https://www.tsujileaks.com/?p=892","https://www.tsujileaks.com/media/are_210426_signal.mp3","http://www.tsujileaks.com/wp-content/uploads/bag-300x200.jpg"
83,"第83回 まだまだステイホーム！話題の事件には触れません！スペシャル！","2021-04-19 20:00","2021-04-10","https://www.tsujileaks.com/?p=884","https://www.tsujileaks.com/media/are_210419_homestay.mp3","http://www.tsujileaks.com/wp-content/uploads/choju32_0033-300x200.png"
82,"第82回 YobiKeyが飛び火ぃ！公開範囲は全世界から丸見えだ！スペシャル！","2021-04-12 20:00","2021-04-10","https://www.tsujileaks.com/?p=875","https://www.tsujileaks.com/media/are_20210412_100YenLawsonHaJikyuuMo100YenNanodarouka.mp3","http://www.tsujileaks.com/wp-content/uploads/shinya-300x224.jpeg"
81,"第81回 新たなバラマキ？3月のランサム！偽キュリティ企業！スペシャル！","2021-04-05 20:00","2021-04-03","https://www.tsujileaks.com/?p=868","https://www.tsujileaks.com/media/are_210405_SQLiLink.mp3","http://www.tsujileaks.com/wp-content/uploads/publicdomainq-0009789aun-300x248.jpg"
80,"第80回 今回第80回だけにHTTP(s)周りの話だったのか？！スペシャル！","2021-03-29 20:00","1900-01-01","https://www.tsujileaks.com/?p=847","https://www.tsujileaks.com/media/are_210329_negicup.mp3","http://www.tsujileaks.com/wp-content/uploads/http-300x300.png"
79,"第79回 PiyoPiyoGO！Trickbotと比較！犯罪件数被害額レポート！スペシャル！","2021-03-22 20:00","1900-01-01","https://www.tsujileaks.com/?p=839","http://www.tsujileaks.com/media/are_20210321_hitok_uchi.mp3","http://www.tsujileaks.com/wp-content/uploads/exc-300x203.jpg"
78,"第78回 それぞれの年度末仕事納めでのびのびしてんのか？！スペシャル！","2021-03-15 20:00","1900-01-01","https://www.tsujileaks.com/?p=834","https://www.tsujileaks.com/media/are_20210315_shigotoosame.mp3","http://www.tsujileaks.com/wp-content/uploads/D0250816-93D0-499B-8797-5E3058CF3116-300x225.jpeg"
77,"第77回 編集長復活！今年初のブログとやう゛ぇえ脆弱性を何卒！スペシャル！","2021-03-08 20:00","1900-01-01","https://www.tsujileaks.com/?p=827","https://www.tsujileaks.com/media/are_20210308_dekafilebin.mp3","http://www.tsujileaks.com/wp-content/uploads/vuln-300x300.png"
76,"第76回 帯に短し、襷に長し！命短し、恋せよ〇〇！スペシャル！","2021-02-22 20:00","1900-01-01","https://www.tsujileaks.com/?p=821","https://www.tsujileaks.com/media/are_210222_inochimijikashikoiseyoN.mp3","http://www.tsujileaks.com/wp-content/uploads/obitasu-300x300.jpg"
75,"第75回 収録中に何度かトラブルがあったんです！スペシャル！","2021-02-15 20:00","1900-01-01","https://www.tsujileaks.com/?p=816","https://www.tsujileaks.com/media/are_210215_otawa.mp3","http://www.tsujileaks.com/wp-content/uploads/10e536b5a2ce2668522b9f06fc1813bc-300x300.png"
74,"第74回 ニュースウォッチ！VT！ランサム変化！スペシャル！","2021-02-08 20:00","1900-01-01","https://www.tsujileaks.com/?p=810","https://www.tsujileaks.com/media/are_20210208_cholestetoite.mp3","http://www.tsujileaks.com/wp-content/uploads/adpDSC_4874-750x500-1-300x200.jpg"
73,"第73回 乾杯！朗報！でも注意！根岸さんのところに攻撃が！？スペシャル！","2021-02-01 20:00","1900-01-01","https://www.tsujileaks.com/?p=804","https://www.tsujileaks.com/media/are_20210130_kiretyanaiyo.mp3","http://www.tsujileaks.com/wp-content/uploads/JUDO458A8478_TP_V4-300x200.jpg"
72,"第72回 新コーナー（今回限り?）あるでよ！スペシャル！","2021-01-25 20:00","1900-01-01","https://www.tsujileaks.com/?p=800","https://www.tsujileaks.com/media/are_210125_ryouleague.mp3","http://www.tsujileaks.com/wp-content/uploads/fukubu.jpg"
71,"第71回 修正パッチとADとゲスト！スペシャル！","2021-01-19 20:00","1900-01-01","https://www.tsujileaks.com/?p=793","https://www.tsujileaks.com/media/are_210119_GOUF.mp3","http://www.tsujileaks.com/wp-content/uploads/1635_3-213x300.png"
70,"第70回 明けまして！成人おめでとう！スペシャル！","2021-01-12 20:00","1900-01-01","https://www.tsujileaks.com/?p=785","https://www.tsujileaks.com/media/are_210112_USO.mp3","http://www.tsujileaks.com/wp-content/uploads/takoyaki-plate-300x250.png"
69,"第69回 一年ぶり三回目の室長スペシャル！","2020-12-28 20:00","2020-12-26","https://www.tsujileaks.com/?p=780","https://www.tsujileaks.com/media/are_201228_daibouken.mp3","http://www.tsujileaks.com/wp-content/uploads/DB88_hutottabu-15162519_TP_V4-220x300.jpg"
68,"第68回 ソロリソロリと2020年を振り返るぜ！スペシャル！","2020-12-21 20:00","2020-12-19","https://www.tsujileaks.com/?p=775","https://www.tsujileaks.com/media/are_201221_solorisolori.mp3","http://www.tsujileaks.com/wp-content/uploads/publicdomainq-0024540zhu-300x200.jpg"
67,"第67回 仕事納めた感の割に重めの話！スペシャル！","2020-12-14 20:00","2020-12-12","https://www.tsujileaks.com/?p=769","https://www.tsujileaks.com/media/are_201214_NPowerPiyoPower.mp3","http://www.tsujileaks.com/wp-content/uploads/snow-300x200.jpg"
66,"第66回 テック感から始まって脱暗号化Zipについて考えたぜ！スペシャル！","2020-12-07 20:00","2020-12-05","https://www.tsujileaks.com/?p=766","https://www.tsujileaks.com/media/are_201207_sitsuchohaarimasu.mp3","http://www.tsujileaks.com/wp-content/uploads/yobi-300x205.jpg"
65,"第65回 From USAとNoMore放置！スペシャル！","2020-11-30 20:00","2020-11-28","https://www.tsujileaks.com/?p=760","https://www.tsujileaks.com/media/are_201130_nomorehouti.mp3","http://www.tsujileaks.com/wp-content/uploads/cve-2018-13379_leak_country-300x189.png"
64,"第64回 いつもの三人でテック・ランサム・認証！スペシャル！","2020-11-24 20:00","2020-11-21","https://www.tsujileaks.com/?p=752","https://www.tsujileaks.com/media/are_201123_3nin.mp3","http://www.tsujileaks.com/wp-content/uploads/401184-300x300.png"
63,"第63回 ピースの足りないパズルのように僕らの対話は加速する！スペシャル！","2020-11-16 20:00","2020-11-14","https://www.tsujileaks.com/?p=745","https://www.tsujileaks.com/media/are_201116_piyohiro.mp3","http://www.tsujileaks.com/wp-content/uploads/3118066432-puzzle-693865_1920-4xxx-1920x1280-MM-100-300x200.jpg"
62,"第62回 IcedIDに無くならないスクリーニング！二年ぶりにブログ書いたぜ！スペシャル！","2020-11-09 20:00","2020-11-07","https://www.tsujileaks.com/?p=738","https://www.tsujileaks.com/media/are_201109_dendendedenden.mp3","http://www.tsujileaks.com/wp-content/uploads/03-300x169.png"
61,"第61回 伏線回収と変わり種注意喚起とちょっとだけ社会派！スペシャル！","2020-11-02 20:04","2020-10-31","https://www.tsujileaks.com/?p=730","https://www.tsujileaks.com/media/201102_are_liveshitemitai.mp3","http://www.tsujileaks.com/wp-content/uploads/pexels-photo-735418.jpeg"
60,"第60回 nanoネタから公職選挙法違反ネタまで！ガイド紹介もあるぜ！スペシャル！","2020-10-26 20:00","2020-10-24","https://www.tsujileaks.com/?p=720","https://www.tsujileaks.com/media/are_201025_injelly.mp3","http://www.tsujileaks.com/wp-content/uploads/kaihuu.jpg"
59,"第59回 雑談3割！おかわり偽給付金ととある勉強法とE2EEの話！スペシャル！","2020-10-19 20:00","2020-10-17","https://www.tsujileaks.com/?p=712","https://www.tsujileaks.com/media/are_201019_jandj.mp3","http://www.tsujileaks.com/wp-content/uploads/arm-300x198.jpg"
58,"第58回 トリプル！フィッシュ！ハイフン！スペシャル！","2020-10-05 20:00","1900-01-01","https://www.tsujileaks.com/?p=704","https://www.tsujileaks.com/media/are_201005_yazawa.mp3","http://www.tsujileaks.com/wp-content/uploads/e066_6-183x300.jpg"
57,"第57回 狐から玉葱！ヒドゥンからオニオン！川崎市の紙対応！スペシャル！","2020-09-28 18:00","1900-01-01","https://www.tsujileaks.com/?p=696","https://www.tsujileaks.com/media/are_200928_neushitoraburyu.mp3","http://www.tsujileaks.com/wp-content/uploads/are_200928-300x238.jpg"
